Index,N.Repetition,N.Processes,N.Threads,N.Characters,Time to read text,Time to get CharFreq,Time to receive and merge CharFreq,Time to sort CharFreq,Time to create encoding dictionary,Time to send encoding dictionary,Time to encode text,Time to receive encoded text,Time to write header to file,Time to write tree to file,Time to write encoded text to file,Time to write dimensions array to file,
500,10,4,13,135802,0.004728317261,0.004024982452,0.0003287792206,0.0003311634064,0.0001938343048,8.249282837e-05,0.02757358551,0.002536535263,0.0103187561,0.005034685135,0.008189201355,0.005081176758,
501,1,4,14,135802,0.004192829132,0.004103660583,0.09863638878,0.0003402233124,0.0001888275146,8.058547974e-05,0.02757143974,0.002472639084,0.008880138397,0.00528049469,0.008443593979,0.004551172256,
502,2,4,14,135802,0.004386901855,0.003391504288,0.2732803822,0.0003435611725,0.0001904964447,7.820129395e-05,0.02782487869,0.002699613571,0.006172418594,0.004798650742,0.008163690567,0.00445318222,
503,3,4,14,135802,0.004657030106,0.00404882431,0.0712954998,0.0003612041473,0.000200510025,7.295608521e-05,0.02721333504,0.002833604813,0.006593465805,0.004839420319,0.008451700211,0.005432844162,
504,4,4,14,135802,0.003991127014,0.00296831131,0.07125139236,0.0003621578217,0.0002026557922,8.893013e-05,0.02738571167,0.004868745804,0.007025003433,0.005051374435,0.01002597809,0.005079507828,
505,5,4,14,135802,0.007620096207,0.003789663315,0.0003373622894,0.0002200603485,0.0002121925354,7.820129395e-05,0.02790689468,0.004185676575,0.008778095245,0.005302429199,0.008624315262,0.005288124084,
506,6,4,14,135802,0.004475355148,0.003974676132,0.06418037415,0.0003597736359,0.000186920166,6.96182251e-05,0.02779650688,0.002639055252,0.005922079086,0.005074262619,0.008502721786,0.005122900009,
507,7,4,14,135802,0.004773616791,0.005352497101,0.003771066666,0.0002439022064,0.0001957416534,9.059906006e-05,0.02728700638,0.003191947937,0.007445812225,0.006065368652,0.009210586548,0.005573034286,
508,8,4,14,135802,0.006413221359,0.003736495972,0.06958794594,0.0003490447998,0.0001924037933,7.224082947e-05,0.02764511108,0.002377510071,0.005713224411,0.00488615036,0.008089065552,0.004955530167,
509,9,4,14,135802,0.004472255707,0.003831148148,0.1045222282,0.0004267692566,0.0001893043518,7.152557373e-05,0.0271923542,0.003071308136,0.00608086586,0.00475358963,0.008533000946,0.005600452423,
510,10,4,14,135802,0.004226922989,0.004319190979,0.08240413666,0.0003504753113,0.0001900196075,7.271766663e-05,0.02775502205,0.002337217331,0.006289958954,0.00576877594,0.008459329605,0.004899740219,
511,1,4,15,135802,0.004645586014,0.003847122192,0.002394676208,0.0002310276031,0.0001902580261,7.5340271e-05,0.02771353722,0.002453327179,0.005662441254,0.004662513733,0.00820684433,0.005230426788,
512,2,4,15,135802,0.00476193428,0.005048274994,0.09391498566,0.0003626346588,0.0001909732819,8.726119995e-05,0.02736568451,0.002965927124,0.006640434265,0.004856586456,0.008780479431,0.005281925201,
513,3,4,15,135802,0.004101037979,0.00424861908,0.02575707436,0.000351190567,0.0001902580261,7.653236389e-05,0.02730202675,0.002859830856,0.00639128685,0.004848480225,0.008225440979,0.00550365448,
514,4,4,15,135802,0.008404970169,0.004173994064,0.03435850143,0.0003571510315,0.0001871585846,8.630752563e-05,0.02770829201,0.002231836319,0.006083965302,0.005095481873,0.008060693741,0.005582809448,
515,5,4,15,135802,0.004592657089,0.003764867783,0.001895189285,0.0002059936523,0.0002009868622,8.058547974e-05,0.02855992317,0.001640796661,0.0107820034,0.004610538483,0.008381128311,0.004964113235,
516,6,4,15,135802,0.003807067871,0.004175901413,0.06677126884,0.0003843307495,0.0002017021179,7.86781311e-05,0.02724575996,0.002559423447,0.007905244827,0.005273580551,0.009136915207,0.006245613098,
517,7,4,15,135802,0.004338264465,0.002911567688,0.01855778694,0.0003597736359,0.0001928806305,8.273124695e-05,0.02725291252,0.004698753357,0.006286859512,0.006389379501,0.008333444595,0.005010128021,
518,8,4,15,135802,0.007961273193,0.004286527634,0.06512999535,0.0004107952118,0.0002083778381,7.939338684e-05,0.02780127525,0.00220990181,0.0056848526,0.004441738129,0.008905410767,0.004682540894,
519,9,4,15,135802,0.004434347153,0.004482984543,0.06590509415,0.0003683567047,0.0002026557922,8.392333984e-05,0.0274336338,0.00484919548,0.006884336472,0.005026578903,0.00831246376,0.004835128784,
520,10,4,15,135802,0.005026817322,0.005746603012,0.0002989768982,0.0002162456512,0.0001881122589,7.772445679e-05,0.02773141861,0.002599716187,0.0063996315,0.004623889923,0.008309841156,0.004994392395,
521,1,4,16,135802,0.004170417786,0.004368305206,0.001274824142,0.0002183914185,0.0002136230469,7.915496826e-05,0.02798604965,0.001891136169,0.01233935356,0.004415512085,0.008955717087,0.005259513855,
522,2,4,16,135802,0.004204511642,0.003878116608,0.06793856621,0.0004165172577,0.000194311142,7.343292236e-05,0.0274412632,0.002615213394,0.005901813507,0.004612445831,0.008097410202,0.004750490189,
523,3,4,16,135802,0.004277706146,0.00424861908,0.06351280212,0.0004041194916,0.0001921653748,7.271766663e-05,0.02739715576,0.002770185471,0.006109476089,0.004691839218,0.007973194122,0.00479388237,
524,4,4,16,135802,0.004292011261,0.004415988922,0.02155017853,0.0003657341003,0.0001895427704,8.392333984e-05,0.02722620964,0.002949476242,0.008610248566,0.004504680634,0.00860452652,0.005540132523,
525,5,4,16,135802,0.006016254425,0.004647731781,0.0003550052643,0.0002150535583,0.0001952648163,7.486343384e-05,0.02823615074,0.001818180084,0.006445646286,0.004383325577,0.008621931076,0.004860401154,
526,6,4,16,135802,0.005252361298,0.004039049149,0.001127243042,0.000232219696,0.0001981258392,7.462501526e-05,0.02752947807,0.002663612366,0.006198644638,0.004874706268,0.009078741074,0.006977081299,
527,7,4,16,135802,0.003967285156,0.004614591599,0.02154493332,0.0003588199615,0.0001940727234,8.130073547e-05,0.02746462822,0.002844572067,0.007110118866,0.005196809769,0.008503437042,0.005011796951,
528,8,4,16,135802,0.004324436188,0.003799438477,0.06202483177,0.0003230571747,0.0002026557922,9.46521759e-05,0.02765798569,0.002938508987,0.007792711258,0.004761457443,0.008151769638,0.004869937897,
529,9,4,16,135802,0.003945589066,0.00429391861,0.00133061409,0.0002081394196,0.0001950263977,7.748603821e-05,0.02753305435,0.004954338074,0.006022691727,0.004757881165,0.008392095566,0.005383968353,
530,10,4,16,135802,0.005692958832,0.004744052887,0.08370757103,0.0003862380981,0.0001895427704,7.367134094e-05,0.02768397331,0.002486228943,0.006283044815,0.004815578461,0.007823467255,0.004414796829,
531,1,4,17,135802,0.004492521286,0.00546503067,0.1343924999,0.0003728866577,0.0002272129059,7.557868958e-05,0.02788805962,0.002141714096,0.005991697311,0.004852056503,0.008185625076,0.004755020142,
532,2,4,17,135802,0.006120443344,0.004608154297,0.05888676643,0.0003654956818,0.0001888275146,7.86781311e-05,0.02772378922,0.002575159073,0.007620573044,0.005158185959,0.01031279564,0.004986047745,
533,3,4,17,135802,0.003650188446,0.004058837891,0.1044585705,0.000403881073,0.0001928806305,7.748603821e-05,0.02760601044,0.002780199051,0.006289482117,0.005437850952,0.00817990303,0.005925655365,
534,4,4,17,135802,0.004521131516,0.00573348999,0.05316472054,0.0003507137299,0.000186920166,6.771087646e-05,0.02745127678,0.002940654755,0.007659912109,0.004727363586,0.009968042374,0.004733324051,
535,5,4,17,135802,0.004911899567,0.004493713379,0.06238675117,0.0003690719604,0.0002012252808,8.177757263e-05,0.02775192261,0.002232074738,0.006070375443,0.005017995834,0.008587121964,0.005256414413,
536,6,4,17,135802,0.005214452744,0.003555297852,0.0235209465,0.000372171402,0.0001919269562,7.390975952e-05,0.02793240547,0.002182245255,0.01022744179,0.005824327469,0.009675502777,0.006208181381,
537,7,4,17,135802,0.004636049271,0.004332542419,0.02562022209,0.0003893375397,0.0002150535583,8.249282837e-05,0.02781224251,0.002076387405,0.006337165833,0.004939556122,0.00834441185,0.004739522934,
538,8,4,17,135802,0.004814386368,0.00458407402,0.03043556213,0.0003652572632,0.0002205371857,7.724761963e-05,0.02796149254,0.0019967556,0.01175713539,0.005190849304,0.008331775665,0.0046916008,
539,9,4,17,135802,0.005479097366,0.004439115524,0.002584695816,0.0002386569977,0.000203371048,7.486343384e-05,0.02792406082,0.002093791962,0.006697177887,0.004914522171,0.009284257889,0.00549197197,
540,10,4,17,135802,0.006542921066,0.004633903503,0.03861308098,0.0003638267517,0.0002017021179,8.010864258e-05,0.02782177925,0.001975297928,0.007474660873,0.007625818253,0.01002502441,0.005044698715,
541,1,4,18,135802,0.006698608398,0.004420042038,0.0003454685211,0.0002472400665,0.0002007484436,8.106231689e-05,0.02796840668,0.001974344254,0.007201194763,0.006187915802,0.008306503296,0.005088329315,
542,2,4,18,135802,0.0103559494,0.00447678566,0.002577543259,0.0002427101135,0.0001907348633,7.653236389e-05,0.02760124207,0.002612113953,0.007014036179,0.00452876091,0.008526086807,0.005258083344,
543,3,4,18,135802,0.005145072937,0.004511833191,0.03478288651,0.0004458427429,0.0002007484436,8.010864258e-05,0.02811980247,0.001742839813,0.007158279419,0.005179405212,0.007975816727,0.005244970322,
544,4,4,18,135802,0.004692792892,0.00434088707,0.1718466282,0.0004048347473,0.0002007484436,9.560585022e-05,0.02805781364,0.001973867416,0.02273273468,0.004885673523,0.008141517639,0.005382061005,
545,5,4,18,135802,0.00480723381,0.004786014557,0.1245131493,0.0003762245178,0.0001926422119,8.273124695e-05,0.02773952484,0.004873752594,0.006985664368,0.005224466324,0.008746862411,0.005109548569,
546,6,4,18,135802,0.004310131073,0.005052089691,0.03265786171,0.0003888607025,0.0001912117004,7.700920105e-05,0.02782154083,0.002395868301,0.008142471313,0.004800081253,0.008481740952,0.005283594131,
547,7,4,18,135802,0.005855083466,0.005502462387,0.07704329491,0.0004119873047,0.0001873970032,7.390975952e-05,0.02760481834,0.002281427383,0.006362438202,0.004873752594,0.008396148682,0.004639148712,
548,8,4,18,135802,0.005942344666,0.004889249802,0.00957274437,0.0002746582031,0.0002017021179,7.748603821e-05,0.02810096741,0.002424716949,0.005706787109,0.004702806473,0.008148193359,0.004892110825,
549,9,4,18,135802,0.00498342514,0.005161046982,0.0359017849,0.0003843307495,0.0001971721649,9.059906006e-05,0.0277659893,0.002411365509,0.00766658783,0.004983186722,0.008984327316,0.00595331192,
550,10,4,18,135802,0.005526304245,0.005256175995,0.1252670288,0.0004074573517,0.0002057552338,7.915496826e-05,0.02800297737,0.002440929413,0.009224414825,0.004832267761,0.008415699005,0.005179166794,
551,1,4,19,135802,0.003747224808,0.005297660828,0.1074693203,0.0004103183746,0.0002064704895,7.367134094e-05,0.0277569294,0.002582550049,0.006665468216,0.005481243134,0.01084899902,0.005247354507,
552,2,4,19,135802,0.005701541901,0.005792379379,0.002263307571,0.0002558231354,0.0002036094666,8.106231689e-05,0.02808022499,0.002393722534,0.007818460464,0.005354642868,0.00826215744,0.005418539047,
553,3,4,19,135802,0.00547504425,0.004287958145,0.002715587616,0.0002360343933,0.0001881122589,8.177757263e-05,0.02777576447,0.002619028091,0.00609588623,0.005278587341,0.008433580399,0.00564622879,
554,4,4,19,135802,0.005280256271,0.005000352859,0.110612154,0.0003781318665,0.0002069473267,8.201599121e-05,0.02777504921,0.002839803696,0.007703065872,0.005363464355,0.01076102257,0.005537748337,
555,5,4,19,135802,0.006352424622,0.004524707794,0.0003869533539,0.0002536773682,0.0002031326294,7.9870224e-05,0.02789616585,0.002352237701,0.008261680603,0.005244493484,0.007912158966,0.005691289902,
556,6,4,19,135802,0.004977941513,0.00536608696,0.01016926765,0.0002434253693,0.0001878738403,7.86781311e-05,0.02783727646,0.002504110336,0.007096767426,0.005110502243,0.008829116821,0.005037069321,
557,7,4,19,135802,0.005130052567,0.004707336426,0.04244828224,0.0004148483276,0.0002045631409,8.082389832e-05,0.02812147141,0.002205610275,0.009109735489,0.005151510239,0.009094953537,0.006417036057,
558,8,4,19,135802,0.004259109497,0.006091356277,0.08528876305,0.0004312992096,0.0001893043518,7.724761963e-05,0.02772593498,0.00280213356,0.008358716965,0.005311250687,0.008349180222,0.005518436432,
559,9,4,19,135802,0.007717609406,0.005219697952,0.06617760658,0.0004088878632,0.0001971721649,8.487701416e-05,0.02774167061,0.002384185791,0.00824379921,0.007188796997,0.008793830872,0.006073474884,
560,10,4,19,135802,0.004730463028,0.005624294281,0.0004742145538,0.0002477169037,0.0002110004425,7.557868958e-05,0.02793741226,0.00225353241,0.008579730988,0.00569653511,0.008283138275,0.005122661591,
561,1,4,20,135802,0.004634857178,0.004742383957,0.03714203835,0.000390291214,0.0002031326294,7.915496826e-05,0.02826023102,0.00172996521,0.009081602097,0.006757497787,0.009097337723,0.005928993225,
562,2,4,20,135802,0.005478382111,0.005270957947,0.0003328323364,0.0002539157867,0.0001966953278,8.630752563e-05,0.02775669098,0.002338171005,0.006225347519,0.006097078323,0.008505105972,0.005374670029,
563,3,4,20,135802,0.00617480278,0.004702329636,0.0007879734039,0.0002589225769,0.0002067089081,7.5340271e-05,0.02783226967,0.002237796783,0.006257295609,0.005291461945,0.009711265564,0.005283117294,
564,4,4,20,135802,0.006265640259,0.005671024323,0.03095293045,0.00040102005,0.0002017021179,7.963180542e-05,0.02793502808,0.002534389496,0.01321721077,0.00633430481,0.009364843369,0.009963512421,
565,5,4,20,135802,0.007493495941,0.003753662109,0.002858638763,0.0002641677856,0.0001921653748,7.939338684e-05,0.02780199051,0.002420425415,0.007448673248,0.005654096603,0.01008486748,0.006757497787,
566,6,4,20,135802,0.004630804062,0.004118204117,0.06963562965,0.0004036426544,0.000212430954,8.153915405e-05,0.02786135674,0.00202870369,0.007140874863,0.004848718643,0.008426427841,0.005891561508,
567,7,4,20,135802,0.005927085876,0.005933523178,0.0309305191,0.0004425048828,0.0001950263977,7.081031799e-05,0.02776217461,0.002292633057,0.006398677826,0.005882263184,0.00870680809,0.00683259964,
568,8,4,20,135802,0.005905866623,0.005058765411,0.0003790855408,0.0002508163452,0.0001909732819,8.487701416e-05,0.02774238586,0.002192497253,0.00690984726,0.005842447281,0.008354902267,0.005453824997,
569,9,4,20,135802,0.005713939667,0.004669189453,0.001139163971,0.0002527236938,0.0001962184906,0.0001072883606,0.02785396576,0.002499818802,0.006495714188,0.004872560501,0.009491443634,0.005043745041,
570,10,4,20,135802,0.006537914276,0.00439953804,0.004202365875,0.0002892017365,0.0002014636993,7.653236389e-05,0.02788829803,0.002344846725,0.007180452347,0.005480527878,0.008459091187,0.005132675171,
571,1,5,2,108641,0.0008449554443,0.003820896149,0.08581209183,0.0002889633179,0.0002048015594,6.628036499e-05,0.02143120766,0.004453420639,0.01007151604,0.005308389664,0.008536815643,0.004760742188,
572,2,5,2,108641,0.004257202148,0.003853082657,0.05838680267,0.0003068447113,0.0001790523529,7.820129395e-05,0.02094173431,0.003477334976,0.008220434189,0.005894422531,0.008516073227,0.005536556244,
573,3,5,2,108641,0.003975629807,0.00359082222,0.07169437408,0.0002963542938,0.0001912117004,7.581710815e-05,0.02097249031,0.003405809402,0.006529092789,0.005537986755,0.008879899979,0.004950046539,
574,4,5,2,108641,0.05429005623,0.00386095047,0.08372426033,0.0003025531769,0.0001924037933,6.461143494e-05,0.02181005478,0.002519845963,0.006941795349,0.005192756653,0.009456396103,0.005389213562,
575,5,5,2,108641,0.003179788589,0.004050731659,0.02970409393,0.0003023147583,0.0001866817474,7.343292236e-05,0.02165484428,0.002615690231,0.006689310074,0.009253263474,0.01056480408,0.007383823395,
576,6,5,2,108641,0.004172086716,0.003834247589,0.04376363754,0.0003073215485,0.0002021789551,6.818771362e-05,0.02173280716,0.002583742142,0.0089802742,0.005016565323,0.00793170929,0.005033731461,
577,7,5,2,108641,0.004281997681,0.003699064255,0.07021284103,0.0003364086151,0.0001983642578,7.009506226e-05,0.02110910416,0.003482580185,0.0063393116,0.004948616028,0.00789809227,0.004922866821,
578,8,5,2,108641,0.002337217331,0.003874540329,0.03851056099,0.0003137588501,0.0001928806305,7.128715515e-05,0.02149295807,0.002772569656,0.006199359894,0.005010843277,0.008910179138,0.004491329193,
579,9,5,2,108641,0.002788066864,0.003813028336,0.06846213341,0.000292301178,0.0001938343048,6.198883057e-05,0.0224878788,0.001890897751,0.005397796631,0.004414319992,0.007635354996,0.004534721375,
580,10,5,2,108641,0.00297665596,0.003674983978,0.05988788605,0.0003073215485,0.0001878738403,7.367134094e-05,0.02100753784,0.003535985947,0.006599187851,0.004797935486,0.0134935379,0.005036592484,
581,1,5,3,108641,0.002460479736,0.002728462219,0.05715727806,0.0002818107605,0.0001940727234,6.532669067e-05,0.02156424522,0.002670288086,0.005715847015,0.008102893829,0.008191108704,0.004677534103,
582,2,5,3,108641,0.00359916687,0.002476930618,0.06947612762,0.0003049373627,0.000173330307,9.512901306e-05,0.02093219757,0.003405094147,0.011033535,0.004528999329,0.008670091629,0.005236625671,
583,3,5,3,108641,0.002567529678,0.002546548843,0.1072909832,0.0003087520599,0.0001726150513,6.985664368e-05,0.02095890045,0.003396987915,0.006229639053,0.00483083725,0.008190631866,0.005196094513,
584,4,5,3,108641,0.003061771393,0.00279712677,0.0784676075,0.0002853870392,0.0001938343048,6.866455078e-05,0.02108097076,0.00336766243,0.006280899048,0.004751205444,0.008340835571,0.004754543304,
585,5,5,3,108641,0.003575086594,0.002732515335,0.06392979622,0.0002851486206,0.0001969337463,6.556510925e-05,0.02275824547,0.001789331436,0.005781888962,0.004634618759,0.008843421936,0.004501342773,
586,6,5,3,108641,0.00540304184,0.003191709518,0.02531862259,0.0001721382141,0.0002014636993,7.009506226e-05,0.02186131477,0.002435684204,0.006145715714,0.004547834396,0.008885383606,0.005202531815,
587,7,5,3,108641,0.006081581116,0.003034591675,0.001072645187,0.0001137256622,0.0001828670502,8.082389832e-05,0.02105617523,0.003611564636,0.005860328674,0.004803419113,0.008547067642,0.004911661148,
588,8,5,3,108641,0.004950046539,0.00284075737,0.04605484009,0.0002808570862,0.0001723766327,7.5340271e-05,0.02146434784,0.002856969833,0.006029367447,0.005129098892,0.008579969406,0.004697084427,
589,9,5,3,108641,0.00324511528,0.002755641937,0.04854750633,0.0003297328949,0.0001709461212,7.009506226e-05,0.02092885971,0.003326892853,0.006114721298,0.005522727966,0.01020097733,0.004501819611,
590,10,5,3,108641,0.003118515015,0.002896785736,0.02213168144,0.0001728534698,0.0001769065857,6.747245789e-05,0.02097177505,0.003625631332,0.006174087524,0.004952907562,0.01229953766,0.00604557991,
591,1,5,4,108641,0.002762556076,0.002325296402,0.07750034332,0.0003101825714,0.0001838207245,7.152557373e-05,0.02121949196,0.003276109695,0.006081104279,0.00458240509,0.008457660675,0.004660844803,
592,2,5,4,108641,0.002795219421,0.00235915184,0.06762623787,0.0003440380096,0.0001721382141,7.605552673e-05,0.0209441185,0.003394842148,0.006246089935,0.005027770996,0.007935285568,0.005026340485,
593,3,5,4,108641,0.005552768707,0.002171039581,0.00168967247,0.0001668930054,0.0001916885376,7.057189941e-05,0.02209925652,0.002227544785,0.005986452103,0.004514694214,0.008069753647,0.004632234573,
594,4,5,4,108641,0.003536462784,0.002183675766,0.003665685654,0.0001494884491,0.0001983642578,7.224082947e-05,0.02211952209,0.002300739288,0.006163597107,0.004726886749,0.008066654205,0.004810094833,
595,5,5,4,108641,0.00343132019,0.002236366272,0.05003046989,0.0003259181976,0.0001730918884,7.271766663e-05,0.02096509933,0.003398418427,0.006486177444,0.004923343658,0.008477926254,0.005840063095,
596,6,5,4,108641,0.002109050751,0.00243806839,0.05642366409,0.0003368854523,0.0001821517944,7.224082947e-05,0.02102828026,0.003242492676,0.006223678589,0.005051136017,0.009861946106,0.005123138428,
597,7,5,4,108641,0.002700567245,0.002367973328,0.06269931793,0.0003178119659,0.0001821517944,7.5340271e-05,0.02102446556,0.003719568253,0.006441354752,0.005225419998,0.01135396957,0.005079984665,
598,8,5,4,108641,0.09005141258,0.002264499664,0.1128759384,0.0003099441528,0.0001912117004,7.843971252e-05,0.02226662636,0.00217795372,0.08253312111,0.004723310471,0.007469892502,0.004909992218,
599,9,5,4,108641,0.001582384109,0.002165555954,0.06763744354,0.0003297328949,0.0001986026764,6.794929504e-05,0.02142357826,0.003075122833,0.005915164948,0.005342721939,0.007553815842,0.004496574402,
600,10,5,4,108641,0.003668785095,0.002121210098,0.09355974197,0.0003070831299,0.0001840591431,6.866455078e-05,0.02101278305,0.003471374512,0.006301403046,0.004565000534,0.007887840271,0.00471997261,
601,1,5,5,108641,0.003130674362,0.001945018768,0.07196259499,0.0003094673157,0.0001904964447,6.985664368e-05,0.02284193039,0.001753330231,0.008209228516,0.004887342453,0.007940292358,0.004500150681,
602,2,5,5,108641,0.002550840378,0.00195646286,0.02352285385,0.0003266334534,0.0001900196075,6.985664368e-05,0.02201247215,0.002547264099,0.005760192871,0.004508733749,0.01066565514,0.004847049713,
603,3,5,5,108641,0.004122257233,0.001860618591,0.1205937862,0.0002746582031,0.000189781189,9.536743164e-05,0.02162408829,0.002832174301,0.009098291397,0.004662752151,0.008035182953,0.004700183868,
604,4,5,5,108641,0.002073764801,0.001814603806,0.1103601456,0.0003037452698,0.0001902580261,7.820129395e-05,0.02153992653,0.003006696701,0.006301403046,0.006726264954,0.008691549301,0.004679679871,
605,5,5,5,108641,0.003482341766,0.00200510025,0.0762553215,0.0002863407135,0.0001876354218,7.963180542e-05,0.02100944519,0.003158092499,0.006287574768,0.005296707153,0.008208751678,0.005055189133,
606,6,5,5,108641,0.003701448441,0.001796960831,0.007877111435,0.0001780986786,0.0001907348633,7.128715515e-05,0.02201581001,0.002317667007,0.005655527115,0.004054784775,0.008013486862,0.004529476166,
607,7,5,5,108641,0.002930879593,0.002052307129,0.004266738892,0.0001876354218,0.0001904964447,6.937980652e-05,0.02249288559,0.003255605698,0.00589466095,0.004513025284,0.008139610291,0.004571676254,
608,8,5,5,108641,0.002779960632,0.00183057785,0.1055138111,0.0003452301025,0.0001900196075,7.343292236e-05,0.02173066139,0.002366065979,0.006281375885,0.004773139954,0.00822520256,0.004568099976,
609,9,5,5,108641,0.002923488617,0.001846551895,0.03590416908,0.0003004074097,0.000198841095,7.653236389e-05,0.02153086662,0.002649784088,0.005841970444,0.004776477814,0.008011102676,0.006016969681,
610,10,5,5,108641,0.002667665482,0.001960039139,0.09701657295,0.0003089904785,0.0001921653748,7.104873657e-05,0.02198219299,0.002369165421,0.006061315536,0.004888296127,0.007908582687,0.004596710205,
611,1,5,6,108641,0.002799034119,0.002218008041,0.003206968307,0.0002138614655,0.000194311142,8.535385132e-05,0.02188539505,0.002719640732,0.005714654922,0.004500627518,0.007934808731,0.004933357239,
612,2,5,6,108641,0.004165649414,0.002553462982,0.001857280731,0.0001997947693,0.0001838207245,8.082389832e-05,0.02198696136,0.002520084381,0.006238222122,0.005244970322,0.008052587509,0.004799365997,
613,3,5,6,108641,0.003615379333,0.002398490906,0.02404737473,0.0002682209015,0.0002055168152,7.462501526e-05,0.02162098885,0.002779960632,0.006781578064,0.004613637924,0.008098125458,0.004657030106,
614,4,5,6,108641,0.006058692932,0.001738071442,0.129925251,0.0003108978271,0.0001924037933,7.033348083e-05,0.02151894569,0.004443645477,0.007168769836,0.005072116852,0.008807420731,0.004735946655,
615,5,5,6,108641,0.002976417542,0.002588272095,0.159150362,0.0003407001495,0.0001895427704,7.152557373e-05,0.02260351181,0.001792192459,0.006790399551,0.004430532455,0.008447647095,0.004485845566,
616,6,5,6,108641,0.002410173416,0.001688957214,0.07732415199,0.0002593994141,0.000194311142,8.058547974e-05,0.02200460434,0.00240945816,0.006202459335,0.004873991013,0.009326696396,0.004693031311,
617,7,5,6,108641,0.00492477417,0.002319335938,0.04631662369,0.000296831131,0.0001895427704,7.343292236e-05,0.02211856842,0.004648447037,0.005972623825,0.004401683807,0.008011102676,0.004544973373,
618,8,5,6,108641,0.00288438797,0.001948356628,0.08670377731,0.0003271102905,0.0002028942108,7.677078247e-05,0.02235674858,0.00200676918,0.00602555275,0.004569768906,0.008441448212,0.004806995392,
619,9,5,6,108641,0.002224206924,0.002522706985,0.00647187233,0.0002014636993,0.0001916885376,7.009506226e-05,0.02257752419,0.001821517944,0.006189107895,0.004394292831,0.00795006752,0.004661798477,
620,10,5,6,108641,0.003062009811,0.002265453339,0.08055329323,0.0003287792206,0.0001983642578,7.367134094e-05,0.02212190628,0.002550840378,0.005759239197,0.004622459412,0.008076667786,0.006143569946,
621,1,5,7,108641,0.002479314804,0.001871109009,0.004196643829,0.0002133846283,0.0002102851868,7.438659668e-05,0.02297258377,0.001108884811,0.005990028381,0.004861354828,0.00927734375,0.00585770607,
622,2,5,7,108641,0.002502679825,0.002747535706,0.005529642105,0.0002126693726,0.0001945495605,7.629394531e-05,0.02200436592,0.002407550812,0.005800247192,0.005672931671,0.009401082993,0.004847764969,
623,3,5,7,108641,0.004823446274,0.001976490021,0.002792835236,0.0002133846283,0.0001921653748,7.009506226e-05,0.02222394943,0.002036333084,0.006982326508,0.004868507385,0.008660316467,0.005086898804,
624,4,5,7,108641,0.002747297287,0.003171205521,0.005677461624,0.0002222061157,0.0001933574677,8.034706116e-05,0.02174735069,0.002670526505,0.00904250145,0.005249500275,0.008605003357,0.005220413208,
625,5,5,7,108641,0.00320482254,0.001991510391,0.002803325653,0.0002045631409,0.0001950263977,7.319450378e-05,0.02271771431,0.001478433609,0.005968332291,0.005789279938,0.00824379921,0.004733085632,
626,6,5,7,108641,0.00243139267,0.001831054688,0.02973127365,0.0003459453583,0.0001952648163,7.152557373e-05,0.02284860611,0.001621723175,0.005794763565,0.00448513031,0.009503364563,0.004560232162,
627,7,5,7,108641,0.003320217133,0.001926183701,0.1205954552,0.0002999305725,0.0002057552338,6.818771362e-05,0.02155399323,0.002861499786,0.005809783936,0.004730463028,0.008023262024,0.004746437073,
628,8,5,7,108641,0.002190351486,0.002299070358,0.04143667221,0.0003147125244,0.0001940727234,7.128715515e-05,0.02239966393,0.003672838211,0.0794968605,0.004940748215,0.008495330811,0.00506567955,
629,9,5,7,108641,0.002734184265,0.002393722534,0.02812290192,0.0003433227539,0.0001902580261,8.130073547e-05,0.02103114128,0.003525257111,0.005916595459,0.004945278168,0.009698390961,0.004908800125,
630,10,5,7,108641,0.003098011017,0.001804113388,0.05027318001,0.0003461837769,0.0001981258392,7.772445679e-05,0.021027565,0.003280162811,0.006160020828,0.005390167236,0.01004576683,0.005322217941,
631,1,5,8,108641,0.002914428711,0.002504110336,0.004456758499,0.0002422332764,0.0001890659332,7.486343384e-05,0.02247142792,0.002116203308,0.006858110428,0.005261659622,0.008015632629,0.004621505737,
632,2,5,8,108641,0.001493930817,0.002114772797,0.02335453033,0.0003440380096,0.0002143383026,7.343292236e-05,0.02291274071,0.0016477108,0.005795240402,0.006829977036,0.008640050888,0.004437923431,
633,3,5,8,108641,0.007243394852,0.002291202545,0.06067466736,0.0003356933594,0.0002009868622,6.651878357e-05,0.02185583115,0.002728462219,0.005554199219,0.004451990128,0.007675886154,0.004629135132,
634,4,5,8,108641,0.005820512772,0.001741170883,0.004452705383,0.0002450942993,0.0002028942108,6.937980652e-05,0.02243566513,0.003800868988,0.005708217621,0.004659175873,0.008303642273,0.004456758499,
635,5,5,8,108641,0.001655340195,0.002367019653,0.06519651413,0.0003082752228,0.0002110004425,7.438659668e-05,0.02279233932,0.001525402069,0.006555557251,0.004196405411,0.007306575775,0.004341840744,
636,6,5,8,108641,0.002112150192,0.002469062805,0.05110216141,0.0003683567047,0.0001904964447,7.033348083e-05,0.021515131,0.002717018127,0.006991147995,0.005424022675,0.008592128754,0.006062030792,
637,7,5,8,108641,0.003586053848,0.003060102463,0.002324581146,0.0002496242523,0.0001995563507,7.939338684e-05,0.02243518829,0.003646850586,0.006808519363,0.00474190712,0.00848698616,0.005326032639,
