Index,N.Processes,N.Threads,N.Characters,Read File,Parse Header,Parse Huffman Tree,Parse Block Lengths,Calculate Block Range,Decode Single Text,Merge Decoded Texts,
307,4,3,0,0.002990961075,0.0001013278961,6.246566772e-05,0.0002193450928,1.859664917e-05,0.01074743271,0.1012248993,
308,4,4,0,0.001840829849,4.243850708e-05,2.574920654e-05,0.0001029968262,5.483627319e-06,0.0108859539,0.1045033932,
309,4,5,0,0.002798557281,8.463859558e-05,6.008148193e-05,0.0001254081726,1.47819519e-05,0.01065802574,0.07597136497,
310,4,6,0,0.002701282501,5.173683167e-05,2.217292786e-05,4.911422729e-05,4.291534424e-06,0.01059389114,0.06028389931,
311,4,7,0,0.001989126205,5.340576172e-05,2.193450928e-05,5.173683167e-05,5.960464478e-06,0.01061487198,0.04762911797,
312,4,8,0,0.002269268036,8.4400177e-05,6.175041199e-05,0.0001709461212,1.59740448e-05,0.0109038353,0.1204683781,
313,4,9,0,0.00298500061,0.0001018047333,6.151199341e-05,0.0002036094666,1.59740448e-05,0.0105240345,0.0141453743,
314,4,10,0,0.002978563309,8.344650269e-05,6.008148193e-05,0.000129699707,1.573562622e-05,0.01081943512,0.04150795937,
315,4,11,0,0.002146720886,8.940696716e-05,6.127357483e-05,0.0001273155212,1.47819519e-05,0.01112389565,0.1030900478,
316,4,12,0,0.001925706863,9.107589722e-05,6.127357483e-05,0.0001270771027,1.525878906e-05,0.01084661484,0.1003539562,
317,4,13,0,0.003901720047,8.082389832e-05,6.031990051e-05,0.0001702308655,1.525878906e-05,0.01090097427,0.08808374405,
318,4,14,0,0.002001523972,9.298324585e-05,6.175041199e-05,0.0001740455627,1.525878906e-05,0.01092743874,0.007562398911,
319,4,15,0,0.002452850342,9.155273438e-05,6.031990051e-05,0.0001728534698,1.47819519e-05,0.0105535984,0.06961536407,
320,4,16,0,0.001960754395,8.034706116e-05,4.148483276e-05,0.0001032352448,5.960464478e-06,0.01055645943,0.1171150208,
321,5,1,0,0.00581908226,0.000100851059,4.982948303e-05,6.127357483e-05,5.960464478e-06,0.008872509003,0.004974842072,
322,5,2,0,0.003588199615,8.082389832e-05,2.074241638e-05,9.13143158e-05,6.675720215e-06,0.008398532867,0.0811111927,
323,5,3,0,0.004679918289,8.964538574e-05,6.151199341e-05,0.0001316070557,1.47819519e-05,0.008936166763,0.1348586082,
324,5,4,0,0.003537654877,0.0001015663147,6.27040863e-05,0.0001955032349,1.573562622e-05,0.008778810501,0.1237356663,
325,5,5,0,0.002512693405,8.797645569e-05,6.723403931e-05,0.0001285076141,1.549720764e-05,0.009136199951,0.09470915794,
326,5,6,0,0.002053260803,0.0001013278961,6.222724915e-05,0.0001256465912,1.525878906e-05,0.008903741837,0.1655158997,
327,5,7,0,0.002975225449,8.630752563e-05,6.008148193e-05,0.0001237392426,1.549720764e-05,0.008795976639,0.0374546051,
328,5,8,0,0.003423929214,8.702278137e-05,6.151199341e-05,4.982948303e-05,5.483627319e-06,0.008500576019,0.005050897598,
329,5,9,0,0.002223491669,8.726119995e-05,6.079673767e-05,0.0001752376556,2.241134644e-05,0.008408308029,0.1072626114,
330,5,10,0,0.003643274307,6.484985352e-05,3.170967102e-05,6.461143494e-05,6.198883057e-06,0.008484125137,0.04352211952,
331,5,11,0,0.003626585007,0.0001080036163,2.527236938e-05,5.674362183e-05,6.437301636e-06,0.008863210678,0.0963447094,
332,5,12,0,0.004204273224,4.386901855e-05,2.527236938e-05,9.703636169e-05,5.483627319e-06,0.008501768112,0.0063996315,
333,5,13,0,0.003427028656,0.0001087188721,6.628036499e-05,0.0001418590546,6.198883057e-06,0.008525848389,0.1359477043,
334,5,14,0,0.003843069077,8.535385132e-05,6.008148193e-05,0.0001244544983,1.430511475e-05,0.008616685867,0.005417823792,
335,5,15,0,0.003808259964,0.0001060962677,7.796287537e-05,0.0001437664032,1.621246338e-05,0.008623361588,0.03361415863,
336,5,16,0,0.002136707306,8.511543274e-05,5.93662262e-05,0.0001263618469,1.47819519e-05,0.008713245392,0.1272735596,
337,6,1,0,0.004648923874,3.743171692e-05,2.241134644e-05,5.197525024e-05,5.722045898e-06,0.00751376152,0.05321311951,
338,6,2,0,0.003124713898,8.678436279e-05,6.103515625e-05,0.0001332759857,5.722045898e-06,0.007086038589,0.06594705582,
339,6,3,0,0.002433538437,7.390975952e-05,2.479553223e-05,5.602836609e-05,5.722045898e-06,0.007348775864,0.07606077194,
340,6,4,0,0.003226041794,8.749961853e-05,6.604194641e-05,5.149841309e-05,5.483627319e-06,0.007104873657,0.09324359894,
341,6,5,0,0.002467393875,8.177757263e-05,6.484985352e-05,0.0001864433289,1.549720764e-05,0.007299661636,0.09827065468,
342,6,6,0,0.004530906677,8.869171143e-05,8.535385132e-05,9.727478027e-05,5.483627319e-06,0.007163286209,0.06269240379,
343,6,7,0,0.002133607864,8.988380432e-05,6.175041199e-05,0.0001785755157,2.62260437e-05,0.007022380829,0.09770298004,
344,6,8,0,0.004627227783,9.417533875e-05,6.031990051e-05,0.00013422966,1.502037048e-05,0.007672309875,0.00643658638,
345,6,9,0,0.003394126892,0.0001106262207,5.626678467e-05,0.0001192092896,8.583068848e-06,0.007091522217,0.1418464184,
346,6,10,0,0.003916025162,0.0001034736633,6.461143494e-05,0.0001080036163,5.960464478e-06,0.007066249847,0.05862903595,
347,6,11,0,0.002614736557,8.4400177e-05,6.079673767e-05,0.0001380443573,5.960464478e-06,0.007098436356,0.1012597084,
348,6,12,0,0.003695726395,4.410743713e-05,3.814697266e-05,5.555152893e-05,1.382827759e-05,0.007167816162,0.02980852127,
349,6,13,0,0.003434181213,4.410743713e-05,2.336502075e-05,5.626678467e-05,5.960464478e-06,0.007348060608,0.04099559784,
350,6,14,0,0.003905534744,9.870529175e-05,5.984306335e-05,0.0001306533813,1.502037048e-05,0.007509469986,0.1014657021,
351,6,15,0,0.002479553223,4.911422729e-05,2.62260437e-05,6.246566772e-05,5.960464478e-06,0.007143974304,0.0868229866,
352,6,16,0,0.003154039383,4.959106445e-05,2.598762512e-05,5.984306335e-05,6.437301636e-06,0.007294178009,0.136951685,
353,7,1,0,0.004629850388,0.0001027584076,6.294250488e-05,0.0001614093781,6.198883057e-06,0.00609588623,0.005588531494,
354,7,2,0,0.004694700241,9.298324585e-05,7.343292236e-05,6.27040863e-05,5.722045898e-06,0.006345272064,0.00525188446,
355,7,3,0,0.005083799362,0.0001027584076,6.222724915e-05,0.0001893043518,1.621246338e-05,0.006471157074,0.07934832573,
356,7,4,0,0.003305673599,0.0001091957092,6.341934204e-05,0.000156879425,1.692771912e-05,0.006331443787,0.07135415077,
357,7,5,0,0.004783391953,0.0001041889191,2.408027649e-05,5.984306335e-05,6.198883057e-06,0.006277799606,0.00612783432,
358,7,6,0,0.005236625671,8.678436279e-05,6.103515625e-05,0.0001473426819,1.573562622e-05,0.006856203079,0.005394220352,
359,7,7,0,0.002030611038,9.059906006e-05,6.079673767e-05,0.0001277923584,1.502037048e-05,0.006537675858,0.008736133575,
360,7,8,0,0.002455234528,9.417533875e-05,6.151199341e-05,0.0001285076141,1.573562622e-05,0.006883382797,0.008393287659,
361,7,9,0,0.00209069252,9.01222229e-05,6.341934204e-05,0.0001351833344,1.59740448e-05,0.006204843521,0.1029949188,
362,7,10,0,0.004138469696,9.059906006e-05,6.222724915e-05,0.0001697540283,1.573562622e-05,0.006324291229,0.08264422417,
363,7,11,0,0.003643751144,4.291534424e-05,2.336502075e-05,5.93662262e-05,6.198883057e-06,0.006324529648,0.08595180511,
364,7,12,0,0.002471208572,7.557868958e-05,6.556510925e-05,0.0001757144928,1.502037048e-05,0.006539821625,0.09872937202,
365,7,13,0,0.005949258804,0.0001020431519,8.845329285e-05,0.0001890659332,1.573562622e-05,0.006412029266,0.09238839149,
366,7,14,0,0.005223274231,0.0001068115234,6.365776062e-05,0.0001454353333,6.198883057e-06,0.006130933762,0.080108881,
367,7,15,0,0.002585172653,9.942054749e-05,6.055831909e-05,0.0001327991486,5.960464478e-06,0.006253242493,0.1050171852,
368,7,16,0,0.00258731842,4.291534424e-05,2.360343933e-05,5.769729614e-05,5.483627319e-06,0.006343841553,0.07048034668,
369,8,1,0,0.003906726837,5.006790161e-05,2.431869507e-05,6.508827209e-05,6.437301636e-06,0.005493164062,0.06688761711,
370,8,2,0,0.004543781281,0.0001146793365,2.455711365e-05,5.745887756e-05,6.437301636e-06,0.005512714386,0.009270906448,
371,8,3,0,0.003275632858,0.0001037120819,6.222724915e-05,0.0001420974731,1.645088196e-05,0.005976200104,0.1007552147,
372,8,4,0,0.007431745529,8.702278137e-05,6.008148193e-05,0.0001246929169,1.549720764e-05,0.005935430527,0.06642365456,
373,8,5,0,0.004534006119,0.0001046657562,6.27040863e-05,0.0001437664032,1.645088196e-05,0.005538702011,0.02763462067,
374,8,6,0,0.005204200745,0.0001018047333,6.699562073e-05,0.0002002716064,7.629394531e-06,0.005342483521,0.1265289783,
375,8,7,0,0.002420902252,9.250640869e-05,6.461143494e-05,0.0001723766327,1.549720764e-05,0.005622625351,0.1033921242,
376,8,8,0,0.004499197006,9.322166443e-05,6.055831909e-05,0.0001361370087,1.573562622e-05,0.005663871765,0.008096218109,
377,8,9,0,0.004893302917,6.38961792e-05,2.384185791e-05,6.127357483e-05,6.437301636e-06,0.005504608154,0.08691334724,
378,8,10,0,0.004053354263,8.511543274e-05,6.103515625e-05,0.0001215934753,5.722045898e-06,0.005353927612,0.1710591316,
379,8,11,0,0.00633597374,5.102157593e-05,2.384185791e-05,5.888938904e-05,6.437301636e-06,0.005539178848,0.07607197762,
380,8,12,0,0.003194570541,0.0001111030579,7.462501526e-05,0.0002009868622,1.668930054e-05,0.005989789963,0.1854412556,
381,8,13,0,0.005452632904,9.608268738e-05,7.390975952e-05,7.9870224e-05,5.722045898e-06,0.005373716354,0.08713722229,
382,8,14,0,0.002303361893,4.243850708e-05,2.288818359e-05,5.149841309e-05,5.722045898e-06,0.005605697632,0.03710126877,
383,8,15,0,0.00456738472,0.0001051425934,6.222724915e-05,7.271766663e-05,6.198883057e-06,0.005499839783,0.05998849869,
384,8,16,0,0.002876996994,0.0001039505005,6.508827209e-05,0.0001423358917,1.59740448e-05,0.006011247635,0.09480285645,
385,9,1,0,0.004914045334,9.298324585e-05,6.461143494e-05,0.0001718997955,1.502037048e-05,0.005427837372,0.03523731232,
386,9,2,0,0.006262302399,9.369850159e-05,6.079673767e-05,0.0001273155212,1.59740448e-05,0.005216360092,0.1479260921,
387,9,3,0,0.003897190094,8.773803711e-05,6.222724915e-05,0.0001277923584,1.549720764e-05,0.005185127258,0.04653048515,
388,9,4,0,0.004799127579,6.604194641e-05,3.147125244e-05,6.031990051e-05,6.437301636e-06,0.005023956299,0.1251571178,
389,9,5,0,0.003595590591,7.939338684e-05,6.008148193e-05,0.0001268386841,1.502037048e-05,0.00550866127,0.06597661972,
390,9,6,0,0.006812810898,9.655952454e-05,5.984306335e-05,0.0001485347748,1.525878906e-05,0.005205392838,0.01118183136,
391,9,7,0,0.005392551422,5.078315735e-05,2.479553223e-05,6.27040863e-05,6.437301636e-06,0.005034685135,0.05848550797,
392,9,8,0,0.003304243088,0.0001037120819,6.675720215e-05,0.000195980072,1.764297485e-05,0.004822731018,0.08984708786,
393,9,9,0,0.003556251526,0.0001239776611,6.556510925e-05,0.0001530647278,1.692771912e-05,0.004968881607,0.1348571777,
394,9,10,0,0.003735542297,5.793571472e-05,2.264976501e-05,5.030632019e-05,5.960464478e-06,0.004904508591,0.1129555702,
395,9,11,0,0.005443334579,0.0001044273376,6.103515625e-05,0.0001492500305,1.59740448e-05,0.005153656006,0.1429169178,
396,9,12,0,0.003214120865,8.606910706e-05,5.984306335e-05,0.0001256465912,1.549720764e-05,0.005614280701,0.07520055771,
397,9,13,0,0.003187656403,5.674362183e-05,2.479553223e-05,7.915496826e-05,6.675720215e-06,0.005091667175,0.1004989147,
398,9,14,0,0.002731561661,5.865097046e-05,2.431869507e-05,6.914138794e-05,6.914138794e-06,0.005140542984,0.06495809555,
399,9,15,0,0.005767345428,4.553794861e-05,2.288818359e-05,5.722045898e-05,5.722045898e-06,0.00509762764,0.1052610874,
400,9,16,0,0.004351854324,0.0001058578491,6.175041199e-05,0.000143289566,1.645088196e-05,0.005076408386,0.04479980469,
401,10,1,0,0.005907058716,4.839897156e-05,2.837181091e-05,5.841255188e-05,6.675720215e-06,0.004457473755,0.08315443993,
402,10,2,0,0.005752563477,4.982948303e-05,2.503395081e-05,5.93662262e-05,1.001358032e-05,0.004608392715,0.2067427635,
403,10,3,0,0.004647731781,9.13143158e-05,6.127357483e-05,0.0001270771027,1.525878906e-05,0.004415512085,0.2671909332,
404,10,4,0,0.003063201904,8.988380432e-05,6.437301636e-05,0.0001428127289,1.59740448e-05,0.004779577255,0.1458485126,
405,10,5,0,0.00195980072,4.434585571e-05,2.408027649e-05,5.745887756e-05,5.722045898e-06,0.004595041275,0.2810661793,
406,10,6,0,0.004912614822,9.989738464e-05,6.413459778e-05,5.698204041e-05,6.198883057e-06,0.004452705383,0.1949477196,
407,10,7,0,0.005381822586,9.036064148e-05,6.031990051e-05,0.0001268386841,1.502037048e-05,0.004579782486,0.08794379234,
408,10,8,0,0.002558469772,5.865097046e-05,2.479553223e-05,5.221366882e-05,5.960464478e-06,0.004665136337,0.1182796955,
409,10,9,0,0.004460811615,3.743171692e-05,2.288818359e-05,4.863739014e-05,5.483627319e-06,0.004464626312,0.1902611256,
410,10,10,0,0.003586769104,8.201599121e-05,6.866455078e-05,0.0001676082611,6.914138794e-06,0.004240036011,0.05652618408,
411,10,11,0,0.004817485809,8.55922699e-05,6.914138794e-05,9.608268738e-05,6.198883057e-06,0.004208803177,0.1837759018,
412,10,12,0,0.006953001022,7.915496826e-05,2.455711365e-05,6.151199341e-05,6.198883057e-06,0.004326105118,0.1851015091,
413,10,13,0,0.004724740982,3.910064697e-05,2.646446228e-05,8.845329285e-05,5.722045898e-06,0.004546165466,0.2352917194,
414,10,14,0,0.004917144775,9.751319885e-05,6.175041199e-05,0.0001430511475,1.621246338e-05,0.004886865616,0.1264519691,
415,10,15,0,0.004193544388,8.821487427e-05,6.794929504e-05,0.0001213550568,5.960464478e-06,0.004325628281,0.09659934044,
416,10,16,0,0.004147768021,0.0001072883606,6.127357483e-05,0.0001606941223,1.645088196e-05,0.0045170784,0.1232194901,
417,11,2,0,0.004503250122,7.9870224e-05,2.62260437e-05,6.127357483e-05,6.675720215e-06,0.004289150238,0.6104898453,
418,11,3,0,0.004146337509,0.0001037120819,7.104873657e-05,0.0002055168152,7.86781311e-06,0.003887653351,0.7441308498,
419,11,4,0,0.005386829376,8.797645569e-05,6.103515625e-05,0.0003077983856,6.437301636e-06,0.003948926926,0.6676311493,
420,11,5,0,0.002046823502,0.0001077651978,6.604194641e-05,0.0001614093781,1.692771912e-05,0.004492044449,1.009793997,
421,11,6,0,0.005001068115,9.846687317e-05,6.151199341e-05,0.0001266002655,1.549720764e-05,0.004505395889,0.9814710617,
422,11,7,0,0.005583047867,9.870529175e-05,6.27040863e-05,0.0001420974731,1.59740448e-05,0.004482269287,0.4898827076,
423,11,8,0,0.006192207336,4.172325134e-05,2.288818359e-05,5.078315735e-05,5.722045898e-06,0.004199028015,0.5385479927,
424,11,9,0,0.003440618515,5.960464478e-05,2.360343933e-05,4.863739014e-05,1.406669617e-05,0.004049062729,0.646384716,
425,11,10,0,0.00551867485,0.0001056194305,6.27040863e-05,0.0001494884491,1.621246338e-05,0.004390954971,0.6127371788,
426,11,11,0,0.003837585449,8.749961853e-05,5.292892456e-05,5.006790161e-05,5.483627319e-06,0.004133462906,0.6072590351,
427,11,12,0,0.006140947342,4.458427429e-05,2.62260437e-05,5.24520874e-05,5.960464478e-06,0.00422501564,0.4984562397,
428,11,13,0,0.006165266037,0.0001211166382,6.318092346e-05,0.0001428127289,1.59740448e-05,0.004368305206,0.4964087009,
429,11,14,0,0.002534866333,6.27040863e-05,3.266334534e-05,5.125999451e-05,5.483627319e-06,0.004034042358,0.6466231346,
430,11,15,0,0.002869844437,4.410743713e-05,2.384185791e-05,5.578994751e-05,5.960464478e-06,0.004212141037,0.7035126686,
431,11,16,0,0.002596139908,9.274482727e-05,6.628036499e-05,0.0001726150513,1.502037048e-05,0.004126548767,0.587141037,
432,12,1,0,0.002421379089,4.482269287e-05,2.574920654e-05,5.316734314e-05,5.722045898e-06,0.003824949265,0.3991100788,
433,12,2,0,0.006028175354,5.602836609e-05,2.431869507e-05,7.748603821e-05,7.152557373e-06,0.003896951675,0.7524602413,
434,12,3,0,0.003747224808,8.511543274e-05,6.079673767e-05,0.0001318454742,1.47819519e-05,0.004105091095,0.512150526,
435,12,4,0,0.004669427872,5.102157593e-05,2.408027649e-05,6.699562073e-05,6.437301636e-06,0.003796100616,0.6401970387,
436,12,5,0,0.004714488983,0.0001034736633,6.079673767e-05,0.0001435279846,5.960464478e-06,0.003793239594,0.5379445553,
437,12,6,0,0.002601146698,4.744529724e-05,3.099441528e-05,4.935264587e-05,5.722045898e-06,0.003794193268,0.6054358482,
438,12,7,0,0.00629401207,5.149841309e-05,2.431869507e-05,5.650520325e-05,6.437301636e-06,0.003628253937,0.7234451771,
439,12,8,0,0.005271673203,4.124641418e-05,2.312660217e-05,6.84261322e-05,6.198883057e-06,0.00389957428,0.5704517365,
440,12,9,0,0.006543159485,5.078315735e-05,2.598762512e-05,6.508827209e-05,6.675720215e-06,0.003690481186,0.5669159889,
441,12,10,0,0.004715681076,4.577636719e-05,2.551078796e-05,5.81741333e-05,6.198883057e-06,0.003814935684,0.6502532959,
442,12,11,0,0.007133960724,0.000105381012,7.128715515e-05,0.0001401901245,1.645088196e-05,0.004199028015,0.769869566,
443,12,12,0,0.003873825073,4.410743713e-05,2.479553223e-05,5.888938904e-05,5.960464478e-06,0.003796815872,0.1036281586,
444,12,13,0,0.004516839981,5.078315735e-05,2.408027649e-05,7.390975952e-05,9.536743164e-06,0.003903388977,0.1340081692,
445,12,14,0,0.007104158401,0.000107049942,6.794929504e-05,0.0001614093781,1.668930054e-05,0.004050731659,0.6872785091,
446,12,15,0,0.005845785141,0.0001173019409,6.413459778e-05,0.0001420974731,1.621246338e-05,0.004428386688,0.08544158936,
447,12,16,0,0.005216121674,9.059906006e-05,6.103515625e-05,0.0001268386841,1.502037048e-05,0.003821134567,0.6953384876,
448,13,1,0,0.002125263214,9.298324585e-05,6.175041199e-05,0.0001454353333,1.549720764e-05,0.003945589066,0.1059281826,
449,13,2,0,0.005633592606,0.0001060962677,6.532669067e-05,6.222724915e-05,6.198883057e-06,0.003606796265,0.643122673,
450,13,3,0,0.004977703094,4.267692566e-05,2.336502075e-05,5.960464478e-05,5.722045898e-06,0.00363779068,0.1264770031,
451,13,4,0,0.002520561218,4.577636719e-05,4.148483276e-05,6.38961792e-05,6.198883057e-06,0.003638029099,0.1477444172,
452,13,5,0,0.006058692932,0.0001058578491,6.294250488e-05,0.000118970871,6.675720215e-06,0.003421783447,0.1413128376,
453,13,6,0,0.004884719849,9.417533875e-05,6.222724915e-05,0.0001354217529,1.47819519e-05,0.003587245941,0.7657418251,
454,13,7,0,0.007013559341,6.723403931e-05,2.527236938e-05,6.532669067e-05,6.675720215e-06,0.003653287888,0.2692899704,
455,13,8,0,0.006107330322,0.0001022815704,6.151199341e-05,0.0001940727234,1.573562622e-05,0.003533124924,0.1385736465,
456,13,9,0,0.006680727005,4.434585571e-05,2.241134644e-05,0.0003831386566,7.390975952e-06,0.003268957138,0.709833622,
457,13,10,0,0.002219676971,4.243850708e-05,2.384185791e-05,5.960464478e-05,6.198883057e-06,0.003496646881,1.02270031,
458,13,11,0,0.00666308403,5.102157593e-05,2.551078796e-05,6.890296936e-05,9.059906006e-06,0.003507137299,0.5760805607,
459,13,12,0,0.006585836411,5.078315735e-05,2.455711365e-05,6.127357483e-05,6.198883057e-06,0.003528356552,0.5436854362,
460,13,13,0,0.002783060074,0.000105381012,6.175041199e-05,0.0001497268677,1.621246338e-05,0.003422498703,0.5301737785,
461,13,14,0,0.005207538605,9.179115295e-05,6.031990051e-05,0.0001459121704,1.59740448e-05,0.00389289856,0.617423296,
462,13,15,0,0.003913879395,5.292892456e-05,2.551078796e-05,6.341934204e-05,6.198883057e-06,0.003544569016,0.6312477589,
463,13,16,0,0.005579948425,0.0001142024994,6.27040863e-05,0.0001485347748,1.621246338e-05,0.003431797028,0.4899539948,
464,14,1,0,0.005080699921,0.0001108646393,7.700920105e-05,5.745887756e-05,6.437301636e-06,0.003267526627,0.5932374001,
465,14,2,0,0.005831003189,5.769729614e-05,2.479553223e-05,6.008148193e-05,6.914138794e-06,0.003240346909,0.5663981438,
466,14,3,0,0.006571292877,9.107589722e-05,6.437301636e-05,6.198883057e-05,5.483627319e-06,0.003197431564,0.70875144,
467,14,4,0,0.00669336319,0.0001125335693,6.175041199e-05,0.0001413822174,2.002716064e-05,0.003251791,0.5508525372,
468,14,5,0,0.003669500351,5.650520325e-05,2.455711365e-05,5.459785461e-05,1.120567322e-05,0.003301858902,0.7915179729,
469,14,6,0,0.006788253784,6.723403931e-05,3.242492676e-05,5.912780762e-05,5.960464478e-06,0.003158807755,0.5447425842,
470,14,7,0,0.005583763123,0.0001058578491,6.27040863e-05,0.0001449584961,1.621246338e-05,0.003436565399,0.6591510773,
471,14,8,0,0.002633810043,5.125999451e-05,4.410743713e-05,5.650520325e-05,6.437301636e-06,0.003264904022,0.6194636822,
472,14,9,0,0.005661249161,8.773803711e-05,6.890296936e-05,0.0001313686371,6.437301636e-06,0.003049612045,0.6970310211,
473,14,10,0,0.00582075119,9.703636169e-05,2.646446228e-05,5.81741333e-05,6.437301636e-06,0.003243207932,0.5847952366,
474,14,11,0,0.003484487534,4.196166992e-05,2.336502075e-05,4.887580872e-05,5.722045898e-06,0.003279924393,0.6308131218,
475,14,12,0,0.006668329239,4.839897156e-05,2.694129944e-05,5.602836609e-05,6.198883057e-06,0.003297328949,0.9243066311,
476,14,13,0,0.0057554245,0.0001103878021,6.294250488e-05,0.0001428127289,1.573562622e-05,0.003656148911,0.1470096111,
477,14,14,0,0.002952098846,6.580352783e-05,2.717971802e-05,5.93662262e-05,6.914138794e-06,0.003329992294,0.2742478848,
478,14,15,0,0.005876302719,5.984306335e-05,2.479553223e-05,7.224082947e-05,6.914138794e-06,0.003276348114,0.1681318283,
479,14,16,0,0.005804777145,4.529953003e-05,2.646446228e-05,5.531311035e-05,6.198883057e-06,0.003278017044,0.8020598888,
480,15,2,0,0.005837678909,0.0001101493835,6.27040863e-05,0.0001437664032,6.437301636e-06,0.002950668335,0.6363196373,
481,15,3,0,0.00319480896,9.727478027e-05,6.532669067e-05,0.0001895427704,1.59740448e-05,0.003274679184,0.6317732334,
482,15,4,0,0.006819248199,4.839897156e-05,2.646446228e-05,5.769729614e-05,5.960464478e-06,0.003063440323,0.5495533943,
483,15,5,0,0.006770849228,4.601478577e-05,2.431869507e-05,6.365776062e-05,6.437301636e-06,0.003169536591,0.6920509338,
484,15,6,0,0.004986763,6.198883057e-05,2.527236938e-05,5.698204041e-05,6.437301636e-06,0.003144025803,0.6156768799,
485,15,7,0,0.006677150726,6.079673767e-05,2.455711365e-05,6.365776062e-05,6.198883057e-06,0.003144741058,0.4863026142,
486,15,8,0,0.003373622894,0.000123500824,6.508827209e-05,0.0001411437988,1.621246338e-05,0.003454446793,0.5349531174,
487,15,9,0,0.007444381714,0.0001056194305,6.580352783e-05,0.000116109848,6.437301636e-06,0.003036022186,0.6472430229,
488,15,10,0,0.005712270737,4.363059998e-05,2.503395081e-05,5.173683167e-05,5.722045898e-06,0.003134012222,0.7292528152,
489,15,11,0,0.004291057587,5.197525024e-05,2.527236938e-05,5.960464478e-05,6.914138794e-06,0.003185033798,0.7710297108,
490,15,12,0,0.006337404251,0.0001010894775,2.336502075e-05,5.149841309e-05,5.483627319e-06,0.003038644791,0.6584880352,
491,15,13,0,0.003593921661,9.059906006e-05,6.151199341e-05,0.0001275539398,1.47819519e-05,0.003360271454,0.5519347191,
492,15,14,0,0.008625984192,8.845329285e-05,6.079673767e-05,9.369850159e-05,5.722045898e-06,0.002982139587,0.5111620426,
493,15,15,0,0.002549886703,5.316734314e-05,2.598762512e-05,7.128715515e-05,6.914138794e-06,0.003167629242,0.4932549,
494,15,16,0,0.003956079483,8.940696716e-05,6.580352783e-05,7.724761963e-05,5.722045898e-06,0.003111839294,0.4776363373,
495,16,1,0,0.007118225098,0.0001101493835,2.503395081e-05,5.722045898e-05,6.675720215e-06,0.002890586853,0.1948647499,
496,16,2,0,0.006067752838,0.0001058578491,6.103515625e-05,0.000143289566,1.645088196e-05,0.002996921539,0.1246535778,
497,16,3,0,0.007110357285,0.0001058578491,6.675720215e-05,0.000143289566,1.645088196e-05,0.002949476242,0.2870800495,
498,16,4,0,0.004620313644,4.124641418e-05,2.264976501e-05,6.556510925e-05,6.198883057e-06,0.002955436707,0.1256809235,
499,16,5,0,0.007859230042,5.412101746e-05,2.455711365e-05,8.940696716e-05,6.914138794e-06,0.002990722656,0.6713342667,
500,16,6,0,0.006537914276,0.0001018047333,6.365776062e-05,0.0001447200775,1.71661377e-05,0.003032922745,0.4508821964,
501,16,7,0,0.002129554749,4.482269287e-05,2.551078796e-05,0.0001034736633,6.437301636e-06,0.002963781357,0.1458003521,
502,16,8,0,0.00755405426,8.320808411e-05,2.431869507e-05,6.437301636e-05,6.914138794e-06,0.002858877182,0.528908968,
503,16,9,0,0.003828763962,4.434585571e-05,2.503395081e-05,5.125999451e-05,5.722045898e-06,0.002835512161,0.6985564232,
504,16,10,0,0.006404876709,4.911422729e-05,2.551078796e-05,5.722045898e-05,5.960464478e-06,0.002922296524,0.2281570435,
505,16,11,0,0.006006479263,5.221366882e-05,2.646446228e-05,6.127357483e-05,6.675720215e-06,0.002981901169,0.2235512733,
506,16,12,0,0.005313158035,4.79221344e-05,2.288818359e-05,5.722045898e-05,5.960464478e-06,0.002970695496,0.1599035263,
507,16,13,0,0.006613969803,0.0001065731049,6.675720215e-05,0.0001442432404,1.59740448e-05,0.002919197083,0.1506745815,
508,16,14,0,0.00871348381,0.000116109848,2.455711365e-05,7.891654968e-05,7.152557373e-06,0.002974510193,0.6785709858,
509,16,15,0,0.003608226776,4.410743713e-05,4.029273987e-05,5.459785461e-05,6.198883057e-06,0.002955675125,1.137145519,
510,16,16,0,0.005915164948,5.316734314e-05,2.694129944e-05,5.984306335e-05,6.675720215e-06,0.002962350845,0.1991484165,
511,1,1,0,0.001903057098,7.9870224e-05,6.246566772e-05,0.0001747608185,1.573562622e-05,0.03939294815,0.003267526627,
512,1,2,0,0.001984357834,8.630752563e-05,6.556510925e-05,0.0001893043518,1.621246338e-05,0.03921031952,0.002856254578,
513,1,3,0,0.002270936966,9.560585022e-05,6.103515625e-05,0.0001749992371,1.573562622e-05,0.03942847252,0.003093242645,
514,1,4,0,0.001961231232,8.535385132e-05,7.367134094e-05,0.0001766681671,1.502037048e-05,0.03944945335,0.003083944321,
515,1,5,0,0.001998901367,8.749961853e-05,6.461143494e-05,0.0001800060272,1.645088196e-05,0.03942060471,0.003054857254,
516,1,6,0,0.001940727234,9.870529175e-05,6.175041199e-05,0.0001742839813,1.645088196e-05,0.03970837593,0.003218650818,
517,1,7,0,0.001959323883,7.9870224e-05,2.241134644e-05,9.393692017e-05,7.390975952e-06,0.0394282341,0.003399372101,
518,1,8,0,0.002286672592,6.246566772e-05,2.503395081e-05,9.608268738e-05,6.675720215e-06,0.03918099403,0.003005504608,
519,1,9,0,0.001888036728,6.198883057e-05,2.384185791e-05,9.751319885e-05,7.86781311e-06,0.03908038139,0.003178358078,
